"CustomerID;""Age"";""Gender"";""LocationType"";""Occupation"";""IncomeGroup"";""MaritalStatus"";""ProductType"";""PremiumAmount"";""CoverageAmount"";""RiskScore"";""ClaimsMade"";""BrowsingTime"";""PreferredDevice"";""PaymentMode"";""CampaignSource"";""ClickedOffer"";""PolicyRenewed"";""Churned"";""DependentsCount"";""AvgMonthlySpending"";""PagesViewed"";""SessionDuration"";""DaysSinceLastVisit"";""RegionTier"";""ReferralUsed"";""TravelDays"";""ChurnRiskScore"""
"372;29;""Female"";""Semi-Urban"";""Retired"";""Middle"";""Married"";""Pocket Insurance"";538;200000;""Medium"";1;14.2;""Mobile"";""Debit Card"";""Google Ads"";0;1;0;1;9045;18;10.7;54;""Tier 3"";""No"";"""";4.6"
"373;28;""Female"";""Urban"";""IT Professional"";""Upper"";""Single"";""Pocket Insurance"";538;200000;""High"";2;7.9;""Desktop"";""Credit Card"";""SMS"";1;1;1;1;5515;2;11.5;16;""Tier 1"";""Yes"";"""";6.699999999999999"
"374;40;""Male"";""Rural"";""Engineer"";""Upper"";""Married"";""Health Insurance"";14395;750000;""Low"";1;11.8;""Desktop"";""NetBanking"";""Google Ads"";0;1;0;1;10020;11;10.5;67;""Tier 1"";""Yes"";"""";4.3"
"375;54;""Male"";""Semi-Urban"";""Engineer"";""Upper"";""Single"";""Health Insurance"";26392;750000;""Medium"";2;8.2;""App"";""Credit Card"";""Google Ads"";0;1;0;3;7575;11;16.6;82;""Tier 2"";""Yes"";"""";5.1"
"376;53;""Female"";""Rural"";""Student"";""Lower"";""Single"";""Health Insurance"";26392;750000;""High"";3;9.7;""App"";""UPI"";""SMS"";0;0;1;3;3245;4;18.5;31;""Tier 2"";""Yes"";"""";6.6000000000000005"
"377;20;""Female"";""Rural"";""Teacher"";""Middle"";""Married"";""Health Insurance"";6715;500000;""Low"";1;15.4;""Mobile"";""UPI"";""SMS"";1;1;0;2;14659;6;16.7;20;""Tier 3"";""No"";"""";4.7"
"378;76;""Male"";""Rural"";""IT Professional"";""Upper"";""Single"";""Travel Insurance"";622;50000;""Low"";0;3.9;""Desktop"";""Credit Card"";""Google Ads"";1;0;0;0;9418;12;180.0;79;""Tier 2"";""Yes"";""10.0"";4.6"
"379;57;""Female"";""Semi-Urban"";""Business Owner"";""Upper"";""Married"";""Life Insurance"";11696;2500000;""Low"";1;3.2;""Desktop"";""UPI"";""Partner Site"";0;1;0;1;2401;13;11.5;9;""Tier 2"";""Yes"";"""";3.7"
"380;39;""Female"";""Rural"";""Engineer"";""Upper"";""Married"";""Health Insurance"";11407;400000;""Medium"";1;8.5;""Mobile"";""Debit Card"";""App"";0;0;0;1;7684;2;9.7;11;""Tier 2"";""Yes"";"""";5.6"
"381;35;""Female"";""Urban"";""Freelancer"";""Middle"";""Married"";""Health Insurance"";9425;300000;""Low"";2;7.1;""Desktop"";""Credit Card"";""Google Ads"";0;0;0;1;4878;19;14.2;67;""Tier 3"";""No"";"""";5.8999999999999995"
"382;83;""Female"";""Rural"";""Student"";""Lower"";""Single"";""Travel Insurance"";622;50000;""High"";1;7.9;""App"";""Credit Card"";""SMS"";1;1;0;3;6883;7;240.0;0;""Tier 3"";""Yes"";""3.0"";5.699999999999999"
"383;35;""Male"";""Semi-Urban"";""Engineer"";""Upper"";""Single"";""Life Insurance"";11696;2500000;""Low"";1;9.9;""Desktop"";""NetBanking"";""Google Ads"";0;1;0;2;11076;11;18.6;83;""Tier 2"";""Yes"";"""";3.5"
"384;58;""Female"";""Rural"";""Freelancer"";""Middle"";""Married"";""Health Insurance"";38264;1000000;""Low"";0;4.6;""App"";""NetBanking"";""SMS"";0;1;0;2;14013;11;11.6;69;""Tier 1"";""No"";"""";5.1"
"385;47;""Male"";""Semi-Urban"";""Business Owner"";""Upper"";""Married"";""Life Insurance"";6419;1500000;""Medium"";0;11.4;""App"";""UPI"";""Email"";0;0;0;0;3361;7;9.4;35;""Tier 3"";""Yes"";"""";3.7"
"386;54;""Male"";""Urban"";""Freelancer"";""Middle"";""Married"";""Health Insurance"";28825;1000000;""High"";1;11.8;""Desktop"";""UPI"";""App"";0;1;0;2;11268;6;8.9;34;""Tier 3"";""No"";"""";4.699999999999999"
"387;49;""Male"";""Rural"";""Teacher"";""Middle"";""Married"";""Life Insurance"";11696;2500000;""Low"";2;7.9;""Desktop"";""NetBanking"";""Partner Site"";1;0;0;0;13011;13;13.2;40;""Tier 2"";""No"";"""";5.5"
"388;55;""Male"";""Rural"";""Student"";""Lower"";""Single"";""Pocket Insurance"";538;200000;""Low"";1;12.6;""Mobile"";""Credit Card"";""Google Ads"";1;1;0;0;13052;17;19.7;17;""Tier 1"";""Yes"";"""";5.699999999999999"
"389;76;""Female"";""Semi-Urban"";""Housewife"";""Lower"";""Married"";""Health Insurance"";61302;300000;""High"";1;12.2;""Mobile"";""UPI"";""Partner Site"";0;1;0;1;14967;18;15.6;62;""Tier 3"";""Yes"";"""";5.0"
"390;57;""Male"";""Semi-Urban"";""Retired"";""Middle"";""Married"";""Health Insurance"";38264;1000000;""Low"";3;6.8;""Desktop"";""Debit Card"";""Partner Site"";1;0;0;1;4063;15;11.1;79;""Tier 3"";""No"";"""";5.5"
"391;48;""Female"";""Semi-Urban"";""Student"";""Lower"";""Single"";""Life Insurance"";6419;1500000;""High"";1;10.6;""Mobile"";""Debit Card"";""Email"";0;0;0;0;13545;3;18.8;4;""Tier 3"";""No"";"""";4.6"
"392;50;""Male"";""Rural"";""Freelancer"";""Middle"";""Single"";""Life Insurance"";6419;1500000;""Low"";1;13.5;""Desktop"";""UPI"";""App"";1;1;0;2;14989;4;9.7;0;""Tier 3"";""Yes"";"""";4.699999999999999"
"393;52;""Female"";""Rural"";""Retired"";""Middle"";""Married"";""Travel Insurance"";587;200000;""Low"";0;14.9;""Mobile"";""UPI"";""App"";0;0;1;0;4175;1;240.0;55;""Tier 1"";""Yes"";""5.0"";6.3"
"394;23;""Female"";""Rural"";""IT Professional"";""Upper"";""Married"";""Pocket Insurance"";567;300000;""Medium"";2;7.7;""Mobile"";""NetBanking"";""SMS"";0;1;0;3;11318;16;18.9;47;""Tier 1"";""Yes"";"""";5.8"
"395;27;""Male"";""Semi-Urban"";""IT Professional"";""Upper"";""Single"";""Pocket Insurance"";538;200000;""Medium"";1;10.2;""App"";""Debit Card"";""SMS"";0;1;0;2;4081;1;14.7;5;""Tier 3"";""No"";"""";5.499999999999999"
"396;40;""Female"";""Semi-Urban"";""IT Professional"";""Upper"";""Married"";""Life Insurance"";28999;20000000;""High"";1;17.1;""App"";""NetBanking"";""Partner Site"";0;0;0;1;4482;8;12.5;78;""Tier 1"";""No"";"""";3.5"
"397;35;""Male"";""Semi-Urban"";""Retired"";""Middle"";""Married"";""Pocket Insurance"";567;300000;""Low"";2;7.1;""Desktop"";""Debit Card"";""Email"";0;1;0;3;10899;19;13.5;48;""Tier 1"";""No"";"""";5.8"
"398;70;""Male"";""Rural"";""Engineer"";""Upper"";""Single"";""Travel Insurance"";729;50000;""High"";2;9.3;""Mobile"";""Debit Card"";""App"";1;0;0;0;11180;9;420.0;2;""Tier 2"";""Yes"";""7.0"";5.8"
"399;43;""Female"";""Semi-Urban"";""Freelancer"";""Middle"";""Married"";""Pocket Insurance"";538;200000;""Medium"";2;6.6;""Desktop"";""Credit Card"";""Email"";0;0;1;3;3702;18;8.6;77;""Tier 2"";""Yes"";"""";6.2"
"400;49;""Male"";""Urban"";""IT Professional"";""Upper"";""Single"";""Travel Insurance"";417;50000;""High"";0;11.3;""Desktop"";""NetBanking"";""Partner Site"";1;0;0;2;14607;13;240.0;32;""Tier 1"";""Yes"";""3.0"";4.199999999999999"
"401;48;""Female"";""Semi-Urban"";""Freelancer"";""Middle"";""Single"";""Travel Insurance"";807;200000;""Low"";1;11.7;""Mobile"";""Credit Card"";""SMS"";1;0;0;1;4231;10;600.0;36;""Tier 2"";""Yes"";""14.0"";5.0"
"402;63;""Male"";""Semi-Urban"";""Business Owner"";""Upper"";""Married"";""Pocket Insurance"";567;300000;""High"";0;9.5;""Mobile"";""NetBanking"";""Partner Site"";1;0;0;1;7417;7;21.8;82;""Tier 3"";""Yes"";"""";4.3999999999999995"
"403;51;""Male"";""Urban"";""Engineer"";""Upper"";""Single"";""Travel Insurance"";417;50000;""Low"";1;12.6;""Mobile"";""Credit Card"";""Email"";0;0;0;1;7478;2;60.0;69;""Tier 3"";""Yes"";""10.0"";5.499999999999999"
"404;43;""Female"";""Urban"";""Freelancer"";""Middle"";""Married"";""Health Insurance"";15117;500000;""High"";0;10.5;""Mobile"";""NetBanking"";""Email"";1;0;0;2;12220;10;8.4;12;""Tier 1"";""No"";"""";4.699999999999999"
"405;25;""Female"";""Rural"";""Teacher"";""Middle"";""Married"";""Health Insurance"";8526;400000;""High"";2;8.2;""Mobile"";""Credit Card"";""Email"";0;0;0;0;11381;6;18.7;57;""Tier 1"";""Yes"";"""";5.9"
"406;61;""Female"";""Rural"";""IT Professional"";""Upper"";""Married"";""Pocket Insurance"";567;300000;""Medium"";0;-1.1;""Desktop"";""Debit Card"";""Partner Site"";0;0;0;1;2256;9;16.8;69;""Tier 1"";""Yes"";"""";4.6"
"407;39;""Male"";""Urban"";""IT Professional"";""Upper"";""Single"";""Pocket Insurance"";538;200000;""High"";1;10.7;""App"";""NetBanking"";""App"";0;0;0;2;10919;8;15.5;33;""Tier 1"";""Yes"";"""";4.199999999999999"
"408;57;""Male"";""Semi-Urban"";""Retired"";""Middle"";""Widowed"";""Life Insurance"";28999;20000000;""Low"";1;14.8;""Desktop"";""NetBanking"";""SMS"";1;1;0;2;11168;19;11.4;84;""Tier 1"";""No"";"""";3.9"
"409;52;""Male"";""Urban"";""Retired"";""Middle"";""Widowed"";""Life Insurance"";22777;10000000;""High"";1;14.0;""Desktop"";""Credit Card"";""Partner Site"";0;1;0;1;2373;6;8.3;11;""Tier 1"";""Yes"";"""";3.9"
"410;79;""Female"";""Rural"";""Freelancer"";""Middle"";""Single"";""Life Insurance"";28999;20000000;""Low"";1;9.6;""Desktop"";""Debit Card"";""Email"";1;1;0;0;9689;12;7.5;13;""Tier 1"";""Yes"";"""";4.699999999999999"
"411;21;""Male"";""Urban"";""Retired"";""Middle"";""Widowed"";""Pocket Insurance"";567;300000;""Low"";1;13.3;""App"";""Debit Card"";""Google Ads"";0;0;0;2;9826;7;18.7;70;""Tier 2"";""No"";"""";4.6"
"412;33;""Male"";""Rural"";""Freelancer"";""Middle"";""Married"";""Health Insurance"";14179;1000000;""Medium"";2;9.9;""Mobile"";""Debit Card"";""Partner Site"";0;0;1;0;6377;15;19.2;37;""Tier 1"";""No"";"""";6.3"
"413;67;""Female"";""Rural"";""Business Owner"";""Upper"";""Married"";""Travel Insurance"";622;50000;""High"";1;18.6;""Mobile"";""Debit Card"";""App"";1;0;0;2;9429;11;180.0;73;""Tier 3"";""No"";""2.0"";4.8"
"414;42;""Female"";""Semi-Urban"";""Housewife"";""Lower"";""Married"";""Pocket Insurance"";567;300000;""Low"";2;9.8;""Desktop"";""UPI"";""Email"";0;1;1;3;4740;4;11.5;80;""Tier 2"";""Yes"";"""";6.5"
"415;69;""Female"";""Urban"";""Freelancer"";""Middle"";""Married"";""Travel Insurance"";729;200000;""High"";2;10.1;""Desktop"";""Credit Card"";""Email"";0;0;1;3;2260;8;300.0;21;""Tier 2"";""Yes"";""7.0"";6.2"
"416;18;""Male"";""Semi-Urban"";""Retired"";""Middle"";""Widowed"";""Pocket Insurance"";303;10000;""Low"";1;10.3;""Desktop"";""UPI"";""App"";0;0;0;1;5727;3;14.6;67;""Tier 2"";""Yes"";"""";4.6"
"417;19;""Female"";""Semi-Urban"";""Student"";""Lower"";""Single"";""Health Insurance"";7560;750000;""Medium"";1;13.5;""Mobile"";""Credit Card"";""Google Ads"";1;1;0;2;11868;13;12.2;41;""Tier 3"";""Yes"";"""";5.0"
"418;60;""Male"";""Rural"";""Freelancer"";""Middle"";""Single"";""Travel Insurance"";587;200000;""Low"";2;17.9;""App"";""Credit Card"";""Google Ads"";0;0;1;0;3220;19;180.0;55;""Tier 2"";""Yes"";""3.0"";6.6000000000000005"
"419;21;""Female"";""Rural"";""Student"";""Lower"";""Single"";""Pocket Insurance"";567;300000;""Low"";2;16.1;""Desktop"";""Debit Card"";""SMS"";0;0;1;3;9148;17;8.8;70;""Tier 2"";""Yes"";"""";6.8999999999999995"
"420;79;""Female"";""Urban"";""Freelancer"";""Middle"";""Married"";""Life Insurance"";28999;20000000;""Medium"";0;10.4;""App"";""UPI"";""Email"";0;0;0;3;3173;9;14.7;2;""Tier 3"";""No"";"""";4.3"
"421;49;""Female"";""Urban"";""Freelancer"";""Middle"";""Married"";""Life Insurance"";28999;20000000;""High"";4;14.1;""Desktop"";""UPI"";""Email"";1;1;0;1;14628;16;15.1;13;""Tier 3"";""Yes"";"""";5.5"
"422;67;""Female"";""Rural"";""IT Professional"";""Upper"";""Single"";""Health Insurance"";64232;500000;""High"";1;8.9;""Mobile"";""Debit Card"";""Partner Site"";1;1;0;1;2700;15;17.0;15;""Tier 1"";""Yes"";"""";4.3"
"423;41;""Male"";""Semi-Urban"";""Business Owner"";""Upper"";""Married"";""Life Insurance"";28999;20000000;""Medium"";1;11.8;""App"";""NetBanking"";""Email"";0;0;0;3;2292;15;23.0;52;""Tier 1"";""Yes"";"""";3.7"
"424;32;""Male"";""Rural"";""Teacher"";""Middle"";""Married"";""Travel Insurance"";524;200000;""High"";0;11.3;""Desktop"";""Debit Card"";""SMS"";0;1;0;3;3728;11;180.0;41;""Tier 3"";""Yes"";""7.0"";5.0"
"425;60;""Female"";""Rural"";""Freelancer"";""Middle"";""Single"";""Health Insurance"";38264;1000000;""Low"";0;3.6;""App"";""NetBanking"";""Google Ads"";0;1;0;2;12694;4;18.2;88;""Tier 1"";""Yes"";"""";5.1"
"426;47;""Male"";""Rural"";""Engineer"";""Upper"";""Single"";""Travel Insurance"";807;200000;""Medium"";0;20.5;""App"";""UPI"";""Email"";1;0;0;0;4265;8;600.0;31;""Tier 2"";""No"";""14.0"";4.6"
"427;51;""Female"";""Urban"";""Teacher"";""Middle"";""Married"";""Health Insurance"";28825;1000000;""Medium"";2;12.2;""Mobile"";""Credit Card"";""App"";0;1;0;1;7539;10;18.8;28;""Tier 2"";""No"";"""";5.5"
"428;42;""Female"";""Rural"";""IT Professional"";""Upper"";""Single"";""Travel Insurance"";458;50000;""Low"";1;9.4;""Desktop"";""UPI"";""Google Ads"";1;0;0;1;7955;6;360.0;31;""Tier 3"";""Yes"";""2.0"";4.6"
"429;59;""Male"";""Rural"";""IT Professional"";""Upper"";""Married"";""Travel Insurance"";641;200000;""Medium"";0;6.8;""Mobile"";""NetBanking"";""Google Ads"";0;0;0;1;3244;10;300.0;34;""Tier 3"";""Yes"";""2.0"";4.6"
"430;67;""Male"";""Urban"";""Business Owner"";""Upper"";""Married"";""Pocket Insurance"";567;300000;""Medium"";1;6.0;""App"";""NetBanking"";""Partner Site"";1;0;0;1;2541;18;17.1;48;""Tier 3"";""Yes"";"""";4.3999999999999995"
"431;41;""Female"";""Semi-Urban"";""Retired"";""Middle"";""Widowed"";""Health Insurance"";12426;300000;""High"";1;10.7;""App"";""NetBanking"";""Email"";0;1;0;0;11608;4;9.8;45;""Tier 3"";""Yes"";"""";4.3"
"432;19;""Female"";""Rural"";""IT Professional"";""Upper"";""Single"";""Travel Insurance"";422;50000;""High"";1;15.0;""Desktop"";""Credit Card"";""App"";0;0;0;3;6803;10;360.0;1;""Tier 3"";""Yes"";""10.0"";4.6"
"433;48;""Male"";""Semi-Urban"";""Business Owner"";""Upper"";""Married"";""Pocket Insurance"";567;300000;""High"";1;8.0;""Desktop"";""UPI"";""Google Ads"";1;0;0;3;14003;18;25.4;6;""Tier 3"";""No"";"""";4.3999999999999995"
"434;59;""Female"";""Urban"";""IT Professional"";""Upper"";""Married"";""Pocket Insurance"";567;300000;""Medium"";1;15.2;""App"";""NetBanking"";""Google Ads"";1;1;0;0;11661;14;19.5;68;""Tier 3"";""Yes"";"""";4.199999999999999"
"435;62;""Female"";""Semi-Urban"";""Freelancer"";""Middle"";""Married"";""Travel Insurance"";729;200000;""High"";0;11.2;""Desktop"";""NetBanking"";""Google Ads"";0;0;1;2;6653;1;300.0;20;""Tier 2"";""Yes"";""3.0"";6.3"
"436;49;""Female"";""Semi-Urban"";""IT Professional"";""Upper"";""Single"";""Life Insurance"";11696;2500000;""Medium"";0;6.5;""App"";""NetBanking"";""Email"";0;0;0;0;12284;17;18.2;6;""Tier 1"";""Yes"";"""";3.5"
"437;57;""Female"";""Semi-Urban"";""Freelancer"";""Middle"";""Single"";""Life Insurance"";28999;20000000;""Medium"";2;5.5;""Mobile"";""Credit Card"";""Google Ads"";0;1;0;2;8890;10;18.4;19;""Tier 2"";""No"";"""";5.5"
"438;45;""Female"";""Urban"";""Housewife"";""Lower"";""Married"";""Travel Insurance"";417;50000;""Medium"";1;7.2;""Mobile"";""NetBanking"";""Partner Site"";0;0;1;1;9655;2;240.0;78;""Tier 1"";""Yes"";""7.0"";6.6"
"439;22;""Female"";""Semi-Urban"";""Retired"";""Middle"";""Widowed"";""Pocket Insurance"";303;10000;""Low"";3;12.5;""Mobile"";""UPI"";""Email"";0;1;0;1;11168;12;10.5;17;""Tier 1"";""No"";"""";5.8"
"440;18;""Female"";""Rural"";""Business Owner"";""Upper"";""Married"";""Pocket Insurance"";567;300000;""Low"";1;6.5;""Mobile"";""Credit Card"";""Google Ads"";0;1;0;2;10090;4;12.6;57;""Tier 3"";""Yes"";"""";4.8"
"441;18;""Male"";""Urban"";""Student"";""Lower"";""Single"";""Pocket Insurance"";303;10000;""High"";1;8.5;""App"";""Debit Card"";""Google Ads"";0;0;0;2;7525;10;21.0;76;""Tier 2"";""No"";"""";5.3"
"442;47;""Female"";""Rural"";""Freelancer"";""Middle"";""Single"";""Travel Insurance"";587;200000;""Medium"";1;10.4;""Mobile"";""Debit Card"";""SMS"";1;0;0;1;3772;16;120.0;77;""Tier 1"";""Yes"";""7.0"";5.4"
"443;33;""Female"";""Rural"";""Business Owner"";""Upper"";""Married"";""Travel Insurance"";422;50000;""Low"";1;15.0;""Desktop"";""Credit Card"";""Email"";0;0;0;2;6926;6;300.0;32;""Tier 1"";""Yes"";""10.0"";4.8"
"444;48;""Male"";""Urban"";""Engineer"";""Upper"";""Married"";""Pocket Insurance"";567;300000;""Medium"";0;8.5;""Mobile"";""UPI"";""Email"";1;0;0;0;11488;17;16.8;34;""Tier 2"";""Yes"";"""";4.199999999999999"
"445;56;""Male"";""Semi-Urban"";""Teacher"";""Middle"";""Married"";""Travel Insurance"";807;200000;""Medium"";0;8.5;""Mobile"";""UPI"";""App"";0;1;0;1;13309;15;840.0;45;""Tier 2"";""No"";""2.0"";4.6"
"446;37;""Female"";""Semi-Urban"";""Student"";""Lower"";""Single"";""Travel Insurance"";708;200000;""High"";1;8.6;""Mobile"";""UPI"";""Partner Site"";0;0;0;1;8230;12;840.0;17;""Tier 3"";""Yes"";""7.0"";5.3"
"447;39;""Female"";""Urban"";""Student"";""Lower"";""Single"";""Life Insurance"";11696;2500000;""Medium"";1;9.6;""App"";""Credit Card"";""Google Ads"";0;0;0;1;5166;14;14.6;55;""Tier 3"";""No"";"""";4.6"
"448;27;""Male"";""Rural"";""Student"";""Lower"";""Single"";""Travel Insurance"";524;200000;""Medium"";2;10.6;""Desktop"";""Credit Card"";""Partner Site"";1;0;1;1;9674;9;240.0;87;""Tier 3"";""Yes"";""14.0"";6.8999999999999995"
"449;43;""Female"";""Rural"";""Business Owner"";""Upper"";""Married"";""Health Insurance"";12426;300000;""High"";2;7.8;""App"";""Debit Card"";""Email"";1;0;0;3;9159;10;17.7;77;""Tier 3"";""Yes"";"""";5.7"
"450;56;""Female"";""Rural"";""Retired"";""Middle"";""Widowed"";""Pocket Insurance"";538;200000;""High"";3;15.8;""Desktop"";""Credit Card"";""Google Ads"";1;0;1;3;10664;17;13.5;84;""Tier 3"";""No"";"""";6.2"
"451;61;""Male"";""Urban"";""Engineer"";""Upper"";""Single"";""Life Insurance"";22777;10000000;""High"";0;11.8;""App"";""UPI"";""Email"";1;1;0;3;13302;18;10.6;24;""Tier 3"";""No"";"""";3.5"
"452;62;""Female"";""Semi-Urban"";""Teacher"";""Middle"";""Married"";""Health Insurance"";41470;500000;""Low"";2;9.8;""Desktop"";""Debit Card"";""App"";0;1;0;2;10477;19;23.9;13;""Tier 1"";""No"";"""";5.5"
"453;67;""Female"";""Urban"";""Retired"";""Middle"";""Widowed"";""Travel Insurance"";979;50000;""Low"";0;13.0;""Mobile"";""UPI"";""Partner Site"";0;0;0;1;9687;6;840.0;30;""Tier 1"";""No"";""5.0"";4.6"
"454;58;""Male"";""Semi-Urban"";""Student"";""Lower"";""Single"";""Life Insurance"";22777;10000000;""Low"";2;5.7;""Mobile"";""UPI"";""Partner Site"";0;0;0;1;12824;6;17.6;45;""Tier 3"";""No"";"""";5.8"
"455;27;""Female"";""Urban"";""Student"";""Lower"";""Single"";""Pocket Insurance"";567;300000;""Low"";2;9.5;""Mobile"";""Debit Card"";""Partner Site"";0;1;1;3;12336;2;13.6;4;""Tier 2"";""No"";"""";7.8"
"456;25;""Male"";""Urban"";""IT Professional"";""Upper"";""Married"";""Pocket Insurance"";567;300000;""High"";1;6.5;""Desktop"";""UPI"";""Google Ads"";1;1;0;3;7578;10;14.3;6;""Tier 1"";""No"";"""";4.199999999999999"
"457;50;""Male"";""Urban"";""Business Owner"";""Upper"";""Married"";""Life Insurance"";6419;1500000;""Medium"";2;8.1;""App"";""UPI"";""SMS"";0;0;1;3;11358;1;10.7;43;""Tier 1"";""Yes"";"""";6.2"
"458;46;""Female"";""Rural"";""Teacher"";""Middle"";""Married"";""Health Insurance"";22673;1000000;""Medium"";1;7.7;""App"";""Debit Card"";""SMS"";1;0;0;0;2539;17;26.6;8;""Tier 3"";""No"";"""";4.7"
"459;53;""Female"";""Urban"";""Housewife"";""Lower"";""Married"";""Life Insurance"";28999;20000000;""Low"";0;12.8;""Desktop"";""Credit Card"";""SMS"";1;1;0;0;3812;16;15.1;62;""Tier 1"";""Yes"";"""";4.6"
"460;70;""Female"";""Rural"";""IT Professional"";""Upper"";""Single"";""Travel Insurance"";729;200000;""Medium"";2;8.3;""Mobile"";""NetBanking"";""App"";0;1;0;3;5385;11;300.0;44;""Tier 3"";""No"";""10.0"";5.8"
"461;43;""Male"";""Urban"";""Teacher"";""Middle"";""Married"";""Life Insurance"";28999;20000000;""Low"";0;10.5;""Mobile"";""NetBanking"";""Partner Site"";0;0;0;3;7371;7;22.0;67;""Tier 1"";""Yes"";"""";3.9"
"462;49;""Female"";""Semi-Urban"";""Student"";""Lower"";""Single"";""Pocket Insurance"";538;200000;""High"";2;1.0;""Mobile"";""UPI"";""Email"";1;1;1;3;5252;12;16.5;18;""Tier 3"";""Yes"";"""";6.5"
"463;53;""Female"";""Rural"";""Freelancer"";""Middle"";""Single"";""Pocket Insurance"";538;200000;""Medium"";0;9.2;""Mobile"";""NetBanking"";""Partner Site"";1;1;0;1;12678;6;12.0;9;""Tier 3"";""No"";"""";5.4"
"464;33;""Male"";""Urban"";""Engineer"";""Upper"";""Single"";""Health Insurance"";10289;400000;""High"";0;10.4;""App"";""UPI"";""Partner Site"";1;1;0;1;5986;16;19.6;85;""Tier 2"";""Yes"";"""";3.9"
"465;24;""Male"";""Rural"";""Engineer"";""Upper"";""Married"";""Health Insurance"";9579;500000;""Medium"";2;18.5;""Desktop"";""UPI"";""SMS"";0;0;0;1;6760;8;22.0;35;""Tier 2"";""Yes"";"""";5.5"
"466;70;""Male"";""Rural"";""Retired"";""Middle"";""Widowed"";""Travel Insurance"";622;50000;""Medium"";1;6.3;""Mobile"";""Debit Card"";""App"";0;1;0;2;2032;18;240.0;24;""Tier 3"";""Yes"";""3.0"";5.0"
"467;79;""Female"";""Rural"";""Teacher"";""Middle"";""Married"";""Life Insurance"";11696;2500000;""Medium"";3;11.7;""Mobile"";""NetBanking"";""SMS"";0;1;0;3;8758;17;9.7;48;""Tier 2"";""No"";"""";5.5"
"468;64;""Female"";""Rural"";""Housewife"";""Lower"";""Married"";""Travel Insurance"";729;200000;""High"";0;15.2;""Mobile"";""Credit Card"";""App"";0;0;0;1;9882;12;420.0;84;""Tier 2"";""No"";""2.0"";5.699999999999999"
"469;56;""Female"";""Urban"";""Student"";""Lower"";""Single"";""Pocket Insurance"";567;300000;""Low"";4;14.0;""Mobile"";""NetBanking"";""Partner Site"";1;0;1;1;12500;12;6.0;61;""Tier 2"";""No"";"""";6.5"
"470;43;""Female"";""Rural"";""Housewife"";""Lower"";""Married"";""Pocket Insurance"";538;200000;""Low"";0;7.0;""Desktop"";""UPI"";""SMS"";1;1;0;0;12629;5;15.0;15;""Tier 2"";""Yes"";"""";5.699999999999999"
"471;76;""Female"";""Rural"";""Student"";""Lower"";""Single"";""Health Insurance"";91459;1000000;""High"";2;6.0;""Desktop"";""NetBanking"";""Google Ads"";1;1;1;1;9147;7;15.3;87;""Tier 2"";""No"";"""";6.6000000000000005"
"472;47;""Male"";""Urban"";""Engineer"";""Upper"";""Married"";""Life Insurance"";28999;20000000;""Low"";3;6.7;""App"";""NetBanking"";""Email"";0;0;0;0;8403;8;14.1;31;""Tier 1"";""Yes"";"""";4.7"
"473;20;""Female"";""Semi-Urban"";""Business Owner"";""Upper"";""Married"";""Pocket Insurance"";303;10000;""Low"";1;12.7;""Desktop"";""Credit Card"";""Partner Site"";1;1;0;3;9727;3;19.2;46;""Tier 3"";""No"";"""";4.3999999999999995"
"474;71;""Female"";""Urban"";""IT Professional"";""Upper"";""Married"";""Travel Insurance"";729;200000;""High"";0;10.5;""App"";""Credit Card"";""Google Ads"";1;0;0;0;9945;14;300.0;51;""Tier 1"";""Yes"";""2.0"";4.199999999999999"
"475;21;""Female"";""Urban"";""Housewife"";""Lower"";""Married"";""Pocket Insurance"";303;10000;""High"";1;11.9;""Mobile"";""UPI"";""Partner Site"";0;0;0;3;11594;12;16.6;19;""Tier 2"";""No"";"""";5.3"
"476;75;""Female"";""Rural"";""IT Professional"";""Upper"";""Single"";""Travel Insurance"";622;200000;""Medium"";5;9.5;""Desktop"";""Debit Card"";""Email"";0;0;0;2;4936;16;120.0;14;""Tier 3"";""Yes"";""10.0"";5.8"
